blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,address,latitude,longitude,polygon
228,SERANGOON AVE 4,13,1983,Y,Y,N,Y,N,N,SGN,120,0,0,0,120,0,0,0,0,0,0,0,0,228 SERANGOON AVE 4,1.35636401495724,103.870259853394,SERANGOON GARDEN
228,SIMEI ST 4,11,1987,Y,N,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,228 SIMEI ST 4,1.34255218902353,103.95604089383,SIMEI
228,TAMPINES ST 23,4,1984,Y,N,N,N,N,N,TAP,40,0,0,24,16,0,0,0,0,0,0,0,0,228 TAMPINES ST 23,1.35560353232848,103.954652057339,TAMPINES EAST
228,YISHUN ST 21,10,1984,Y,N,N,Y,N,N,YS,103,0,0,57,37,9,0,0,0,0,0,0,0,228 YISHUN ST 21,1.43533747562924,103.837523010219,NORTHLAND
228A,ANG MO KIO ST 23,27,2020,Y,N,N,N,N,N,AMK,200,0,0,0,78,122,0,0,0,0,0,0,0,228A ANG MO KIO ST 23,1.36803452348308,103.839425598882,SHANGRI-LA
228A,COMPASSVALE WALK,16,1998,Y,N,N,N,N,N,SK,60,0,0,0,0,60,0,0,0,0,0,0,0,228A COMPASSVALE WALK,1.38745923328994,103.901369056903,SENGKANG TOWN CENTRE
228A,LOR 8 TOA PAYOH,1,2007,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,228A LOR 8 TOA PAYOH,1.33889027948477,103.858573643597,PEI CHUN
228A,PUNGGOL FIELD,17,2021,Y,N,N,N,N,N,PG,108,0,0,0,48,60,0,0,0,0,0,0,0,228A PUNGGOL FIELD,1.40362617372636,103.89242496905,MATILDA
228B,ANG MO KIO ST 23,27,2020,Y,N,N,N,N,N,AMK,130,0,0,0,52,78,0,0,0,0,0,0,0,228B ANG MO KIO ST 23,1.3683777926341,103.839223299345,SHANGRI-LA
228B,COMPASSVALE WALK,13,1998,Y,N,N,N,N,N,SK,98,0,0,0,74,24,0,0,0,0,0,0,0,228B COMPASSVALE WALK,1.38796200657488,103.90137391797,SENGKANG TOWN CENTRE
228B,PUNGGOL FIELD,17,2021,Y,N,N,N,N,N,PG,123,0,0,0,93,30,0,0,0,0,0,0,0,228B PUNGGOL FIELD,1.40376244338657,103.891553728412,MATILDA
228C,COMPASSVALE WALK,16,1998,Y,N,N,N,N,N,SK,60,0,0,0,0,60,0,0,0,0,0,0,0,228C COMPASSVALE WALK,1.38773170405615,103.900634316251,SENGKANG TOWN CENTRE
228D,COMPASSVALE WALK,6,1998,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,228D COMPASSVALE WALK,1.38819394981718,103.900726925803,SENGKANG TOWN CENTRE
229,ANG MO KIO AVE 3,12,1976,Y,N,N,Y,N,N,AMK,110,0,0,0,110,0,0,0,0,0,0,0,0,229 ANG MO KIO AVE 3,1.36907645907976,103.838228660084,SHANGRI-LA
229,BISHAN ST 23,18,1990,Y,Y,N,Y,N,N,BH,118,0,0,0,108,10,0,0,0,0,0,0,0,229 BISHAN ST 23,1.35760845502824,103.845962909702,MARYMOUNT
229,BT BATOK EAST AVE 3,10,1984,Y,N,N,Y,N,N,BB,150,0,0,93,57,0,0,0,0,0,0,0,0,229 BT BATOK EAST AVE 3,1.34827660376884,103.754680867021,BUKIT BATOK CENTRAL
229,CHOA CHU KANG CTRL,12,1988,Y,N,N,Y,N,N,CCK,88,0,0,0,48,40,0,0,0,0,0,0,0,229 CHOA CHU KANG CTRL,1.38065374616798,103.746367294001,CHOA CHU KANG CENTRAL
229,COMPASSVALE WALK,16,1997,Y,N,N,Y,N,N,SK,90,0,0,0,15,75,0,0,0,0,0,0,0,229 COMPASSVALE WALK,1.38866428133243,103.90075370614,SENGKANG TOWN CENTRE
229,HOUGANG ST 21,6,2022,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,229 HOUGANG ST 21,1.3581342633532,103.88709429495,LORONG AH SOO
229,JURONG EAST ST 21,12,1981,Y,N,N,Y,N,N,JE,154,0,0,132,22,0,0,0,0,0,0,0,0,229 JURONG EAST ST 21,1.34183055675235,103.738020275061,YUHUA EAST
229,LOR 8 TOA PAYOH,25,1976,Y,N,N,N,N,N,TP,96,0,0,0,0,96,0,0,0,0,0,0,0,229 LOR 8 TOA PAYOH,1.3387183120625,103.85919463592,PEI CHUN
229,PASIR RIS ST 21,13,1992,Y,Y,N,Y,N,N,PRC,121,0,0,0,61,60,0,0,0,0,0,0,0,229 PASIR RIS ST 21,1.37268853524266,103.961778642664,PASIR RIS DRIVE
229,PENDING RD,12,1987,Y,N,N,Y,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0,229 PENDING RD,1.37526298800703,103.771656502775,BANGKIT
229,SERANGOON AVE 4,13,1983,Y,N,N,N,N,N,SGN,120,0,0,0,120,0,0,0,0,0,0,0,0,229 SERANGOON AVE 4,1.35598199427883,103.870277102674,SERANGOON GARDEN
229,SIMEI ST 4,11,1987,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0,229 SIMEI ST 4,1.34315531075237,103.956105132704,SIMEI
229,TAMPINES ST 23,12,1984,Y,N,N,N,N,N,TAP,110,0,0,0,16,94,0,0,0,0,0,0,0,229 TAMPINES ST 23,1.35593143453856,103.953944534569,TAMPINES EAST
229,YISHUN ST 21,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,12,76,0,0,0,0,0,0,0,229 YISHUN ST 21,1.4349120066513,103.837200355498,NORTHLAND
229A,SUMANG LANE,17,2021,Y,N,N,N,N,N,PG,122,0,0,0,62,60,0,0,0,0,0,0,0,229A SUMANG LANE,1.40282174723773,103.892154181604,MATILDA
229B,SUMANG LANE,17,2021,Y,N,N,Y,N,N,PG,137,0,0,0,92,45,0,0,0,0,0,0,0,229B SUMANG LANE,1.40288375233956,103.891795536622,MATILDA
23,BALAM RD,10,1965,Y,N,N,N,N,N,GL,120,0,0,120,0,0,0,0,0,0,0,0,0,23 BALAM RD,1.33097096666446,103.886540431592,MACPHERSON
23,BEDOK STH AVE 1,14,1976,Y,N,N,Y,N,N,BD,156,0,0,130,26,0,0,0,0,0,0,0,0,23 BEDOK STH AVE 1,1.32334765768626,103.932874243975,BEDOK SOUTH
23,BENDEMEER RD,12,1970,Y,Y,N,N,N,N,KWN,125,0,0,124,0,1,0,0,0,0,0,0,0,23 BENDEMEER RD,1.31771041461305,103.862786032663,BENDEMEER
23,CHAI CHEE RD,12,1972,Y,N,N,N,N,N,BD,264,0,0,0,0,0,0,0,0,264,0,0,0,23 CHAI CHEE RD,1.32526177883817,103.922628137628,KEMBANGAN
23,DOVER CRES,12,1975,Y,N,N,Y,N,N,QT,110,0,0,0,110,0,0,0,0,0,0,0,0,23 DOVER CRES,1.30743646519275,103.78362947863,DOVER
23,EUNOS CRES,16,1976,Y,N,N,N,N,N,GL,90,0,0,0,12,78,0,0,0,0,0,0,0,23 EUNOS CRES,1.32430637458121,103.902160591904,GEYLANG EAST
23,GHIM MOH LINK,40,2011,Y,N,N,Y,N,N,QT,291,0,0,0,215,76,0,0,0,0,0,0,0,23 GHIM MOH LINK,1.30863562772071,103.786331973494,GHIM MOH
23,HAIG RD,21,1981,Y,N,N,N,N,N,GL,80,0,0,0,0,80,0,0,0,0,0,0,0,23 HAIG RD,1.31354196455528,103.895481765493,GEYLANG EAST
23,HOUGANG AVE 3,12,1977,Y,Y,N,Y,N,N,HG,196,0,0,172,22,1,1,0,0,0,0,0,0,23 HOUGANG AVE 3,1.36485740076853,103.890728400886,LORONG AH SOO
23,JLN MEMBINA,30,2001,Y,N,N,N,N,N,BM,156,0,0,0,69,87,0,0,0,0,0,0,0,23 JLN MEMBINA,1.28474832742359,103.82687567732,TIONG BAHRU STATION
23,LIM LIAK ST,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0,23 LIM LIAK ST,1.28546534866696,103.83171937723,TIONG BAHRU
23,MARSILING DR,13,1976,Y,Y,N,Y,N,N,WL,190,0,0,164,24,0,2,0,0,0,0,0,0,23 MARSILING DR,1.44153975794109,103.773299891196,NORTH COAST
23,SIN MING RD,12,1973,Y,Y,N,N,N,N,BH,142,0,0,140,0,2,0,0,0,0,0,0,0,23 SIN MING RD,1.3543527093097,103.835823721667,UPPER THOMSON
23,ST. GEORGE'S RD,4,1984,Y,N,N,N,N,N,KWN,48,0,0,8,40,0,0,0,0,0,0,0,0,23 ST. GEORGE'S RD,1.32499291341079,103.863049863163,BENDEMEER
23,TEBAN GDNS RD,40,2012,Y,N,N,N,N,N,JE,242,0,92,114,36,0,0,0,0,0,0,0,0,23 TEBAN GDNS RD,1.32285773181424,103.73923873397,TEBAN GARDENS
23,TELOK BLANGAH CRES,14,1974,Y,Y,N,Y,N,N,BM,130,0,0,0,130,0,0,0,0,0,0,0,0,23 TELOK BLANGAH CRES,1.27608072351135,103.820839521286,TELOK BLANGAH WAY
23,TOA PAYOH EAST,11,1969,Y,N,N,N,N,N,TP,176,0,0,176,0,0,0,0,0,0,0,0,0,23 TOA PAYOH EAST,1.33455570085904,103.857191175608,PEI CHUN
23A,CHAI CHEE RD,1,2003,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,23A CHAI CHEE RD,1.32529798262489,103.922108408026,KEMBANGAN
23A,GHIM MOH LINK,1,2011,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,23A GHIM MOH LINK,1.30847078143038,103.786493533261,GHIM MOH
23A,QUEEN'S CL,22,1972,Y,N,N,N,N,N,QT,126,0,0,126,0,0,0,0,0,0,0,0,0,23A QUEEN'S CL,1.29429993967601,103.799725944793,MEI CHIN
23A,SIN MING RD,2,1999,N,N,N,N,N,Y,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,23A SIN MING RD,1.35478029538893,103.836068905145,UPPER THOMSON
23A,TELOK BLANGAH CRES,2,2001,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,23A TELOK BLANGAH CRES,1.27576882626015,103.820711583732,TELOK BLANGAH WAY
23B,QUEEN'S CL,9,1972,Y,Y,N,Y,N,N,QT,96,0,0,0,96,0,0,0,0,0,0,0,0,23B QUEEN'S CL,1.29407333493258,103.800026532056,MEI CHIN
230,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,151,0,0,126,22,2,1,0,0,0,0,0,0,230 ANG MO KIO AVE 3,1.36875041500147,103.837993360863,SHANGRI-LA
230,BISHAN ST 23,11,1989,Y,Y,N,N,N,N,BH,60,0,0,0,60,0,0,0,0,0,0,0,0,230 BISHAN ST 23,1.35794400498988,103.845536387985,MARYMOUNT
230,BT BATOK EAST AVE 3,10,1984,Y,Y,N,N,N,N,BB,150,0,0,94,55,0,0,0,0,0,0,1,0,230 BT BATOK EAST AVE 3,1.34771540923723,103.754994802909,BUKIT BATOK CENTRAL
230,CHOA CHU KANG CTRL,11,1990,Y,Y,N,N,N,N,CCK,118,0,0,0,118,0,0,0,0,0,0,0,0,230 CHOA CHU KANG CTRL,1.38038258134348,103.746190535886,CHOA CHU KANG CENTRAL
230,COMPASSVALE WALK,16,1998,Y,N,N,Y,N,N,SK,150,0,0,0,120,30,0,0,0,0,0,0,0,230 COMPASSVALE WALK,1.38834363156067,103.901265164204,SENGKANG TOWN CENTRE
230,HOUGANG AVE 1,11,1984,Y,N,N,N,N,N,HG,85,0,0,0,40,45,0,0,0,0,0,0,0,230 HOUGANG AVE 1,1.358899944034,103.888345777377,LORONG AH SOO
230,JURONG EAST ST 21,25,1981,Y,N,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,230 JURONG EAST ST 21,1.3415358326617,103.737487956254,YUHUA EAST
230,LOR 8 TOA PAYOH,25,1976,Y,N,N,N,N,N,TP,96,0,0,0,0,96,0,0,0,0,0,0,0,230 LOR 8 TOA PAYOH,1.33825592680641,103.859303071005,PEI CHUN
230,PASIR RIS ST 21,13,1992,Y,Y,N,N,N,N,PRC,120,0,0,0,60,60,0,0,0,0,0,0,0,230 PASIR RIS ST 21,1.37256156363967,103.960998684857,PASIR RIS DRIVE
230,PENDING RD,12,1986,Y,N,N,N,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0,230 PENDING RD,1.3761666118542,103.772207125572,BANGKIT
230,SERANGOON AVE 4,12,1984,Y,N,N,N,N,N,SGN,157,0,0,99,57,1,0,0,0,0,0,0,0,230 SERANGOON AVE 4,1.35594945338371,103.869580972459,SERANGOON GARDEN
230,SIMEI ST 4,11,1987,Y,N,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,230 SIMEI ST 4,1.34336246005752,103.955856802713,SIMEI
230,TAMPINES ST 24,12,1984,Y,Y,N,N,N,N,TAP,110,0,0,0,16,94,0,0,0,0,0,0,0,230 TAMPINES ST 24,1.35593242580821,103.952746609869,TAMPINES EAST
230,YISHUN ST 21,4,1984,Y,N,N,N,N,N,YS,24,0,0,16,8,0,0,0,0,0,0,0,0,230 YISHUN ST 21,1.43457623282091,103.836620800984,NORTHLAND
230A,BT BATOK ST 21,20,2014,Y,N,N,Y,N,Y,BB,180,0,23,0,0,0,0,0,157,0,0,0,0,230A BT BATOK ST 21,1.34755153967044,103.755783055819,BUKIT BATOK CENTRAL
230A,TAMPINES ST 21,5,1992,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,230A TAMPINES ST 21,1.35576413174554,103.950241994522,TAMPINES EAST
230B,TAMPINES ST 24,12,1993,Y,N,N,Y,N,N,TAP,110,0,0,0,44,66,0,0,0,0,0,0,0,230B TAMPINES ST 24,1.3553984846695,103.950733897054,TAMPINES EAST
230C,TAMPINES ST 24,12,1992,Y,N,N,N,N,N,TAP,90,0,0,0,24,66,0,0,0,0,0,0,0,230C TAMPINES ST 24,1.35542753409621,103.951447223791,TAMPINES EAST
230D,TAMPINES ST 24,12,1993,Y,N,N,N,N,N,TAP,55,0,0,0,0,0,55,0,0,0,0,0,0,230D TAMPINES ST 24,1.35609909806697,103.95157812569,TAMPINES EAST
230E,TAMPINES ST 24,12,1992,Y,N,N,N,N,N,TAP,44,0,0,0,0,0,44,0,0,0,0,0,0,230E TAMPINES ST 24,1.35609173314841,103.951045423001,TAMPINES EAST
230F,TAMPINES ST 24,12,1992,Y,N,N,N,N,N,TAP,44,0,0,0,0,0,44,0,0,0,0,0,0,230F TAMPINES ST 24,1.35625417362515,103.950752703057,TAMPINES EAST
230G,TAMPINES ST 21,12,1992,Y,N,N,N,N,N,TAP,44,0,0,0,0,0,44,0,0,0,0,0,0,230G TAMPINES ST 21,1.35616662159736,103.950300169319,TAMPINES EAST
230H,TAMPINES ST 21,12,1993,Y,N,N,N,N,N,TAP,44,0,0,0,0,0,44,0,0,0,0,0,0,230H TAMPINES ST 21,1.35632909346772,103.950007447679,TAMPINES EAST
230J,TAMPINES ST 21,12,1993,Y,N,N,N,N,N,TAP,55,0,0,0,0,0,55,0,0,0,0,0,0,230J TAMPINES ST 21,1.3561953607168,103.949663054432,TAMPINES EAST
231,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,110,0,0,0,110,0,0,0,0,0,0,0,0,231 ANG MO KIO AVE 3,1.36856103572357,103.837525234344,SHANGRI-LA
231,BAIN ST,5,1980,N,Y,N,N,N,N,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,231 BAIN ST,1.29680870763696,103.853601209503,BUGIS
231,BISHAN ST 23,19,1990,Y,Y,N,Y,N,N,BH,94,0,0,0,0,0,94,0,0,0,0,0,0,231 BISHAN ST 23,1.35729122280137,103.845845691915,MARYMOUNT
231,BT BATOK EAST AVE 5,13,1984,Y,N,N,N,N,N,BB,173,0,0,110,63,0,0,0,0,0,0,0,0,231 BT BATOK EAST AVE 5,1.34908254998383,103.754518186115,BUKIT BATOK EAST
231,CHOA CHU KANG CTRL,4,1989,Y,N,N,N,N,N,CCK,16,0,0,0,16,0,0,0,0,0,0,0,0,231 CHOA CHU KANG CTRL,1.38008135969444,103.746113120679,CHOA CHU KANG CENTRAL
231,COMPASSVALE WALK,16,1997,Y,N,N,Y,N,N,SK,150,0,0,0,120,30,0,0,0,0,0,0,0,231 COMPASSVALE WALK,1.38914380084977,103.901353490892,SENGKANG TOWN CENTRE
231,HOUGANG ST 21,13,1983,Y,N,N,Y,N,N,HG,102,0,0,0,22,80,0,0,0,0,0,0,0,231 HOUGANG ST 21,1.35813059742215,103.887899973852,LORONG AH SOO
231,JURONG EAST ST 21,12,1981,Y,N,N,N,N,N,JE,152,0,0,128,22,0,2,0,0,0,0,0,0,231 JURONG EAST ST 21,1.3411274954664,103.738101187795,YUHUA EAST
231,LOR 8 TOA PAYOH,12,1976,Y,N,N,Y,N,N,TP,176,0,0,176,0,0,0,0,0,0,0,0,0,231 LOR 8 TOA PAYOH,1.33696011414514,103.859489719839,PEI CHUN
231,PASIR RIS DR 4,13,1992,Y,N,N,N,N,N,PRC,98,0,0,0,36,62,0,0,0,0,0,0,0,231 PASIR RIS DR 4,1.37337990743405,103.961401813164,PASIR RIS DRIVE
231,PENDING RD,4,1987,Y,N,N,N,N,N,BP,24,0,0,13,7,4,0,0,0,0,0,0,0,231 PENDING RD,1.37602906861135,103.772784291707,BANGKIT
231,SERANGOON AVE 3,12,1984,Y,N,N,N,N,N,SGN,88,0,0,0,88,0,0,0,0,0,0,0,0,231 SERANGOON AVE 3,1.35501762599795,103.868367739693,SERANGOON CENTRAL
231,SIMEI ST 4,11,1988,Y,N,N,Y,N,N,TAP,90,0,0,0,54,36,0,0,0,0,0,0,0,231 SIMEI ST 4,1.34360960148098,103.956903452364,SIMEI
231,SUMANG LANE,1,2017,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,231 SUMANG LANE,1.40205998268188,103.892211658905,MATILDA
231,TAMPINES ST 21,4,1984,Y,N,N,N,N,N,TAP,32,0,0,16,16,0,0,0,0,0,0,0,0,231 TAMPINES ST 21,1.35594124704072,103.94917043237,TAMPINES EAST
231,YISHUN ST 21,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,12,76,0,0,0,0,0,0,0,231 YISHUN ST 21,1.43407128728567,103.837079158243,NORTHLAND
231A,BISHAN ST 23,3,1989,N,N,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,231A BISHAN ST 23,1.35746805109881,103.846432710532,MARYMOUNT
231A,PASIR RIS DR 4,4,1992,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,231A PASIR RIS DR 4,1.37412655026971,103.961420157644,PASIR RIS DRIVE
231A,SUMANG LANE,17,2017,Y,Y,N,N,N,N,PG,90,0,0,0,60,30,0,0,0,0,0,0,0,231A SUMANG LANE,1.40205646680752,103.891877462839,MATILDA
231B,SUMANG LANE,17,2017,Y,N,N,N,N,N,PG,96,0,0,0,32,64,0,0,0,0,0,0,0,231B SUMANG LANE,1.40212735474243,103.891464755643,MATILDA
232,ANG MO KIO AVE 3,12,1977,Y,Y,N,N,N,N,AMK,144,0,0,122,20,1,1,0,0,0,0,0,0,232 ANG MO KIO AVE 3,1.36834606813391,103.837196046409,SHANGRI-LA
232,BAIN ST,25,1979,Y,N,N,Y,N,N,CT,120,0,0,0,120,0,0,0,0,0,0,0,0,232 BAIN ST,1.29685311080014,103.853347534791,BUGIS
232,BISHAN ST 22,11,1990,Y,Y,N,N,N,N,BH,75,0,0,0,68,7,0,0,0,0,0,0,0,232 BISHAN ST 22,1.35824518191713,103.845504295296,MARYMOUNT
232,BT BATOK EAST AVE 5,4,1984,Y,N,N,N,N,N,BB,40,0,0,24,16,0,0,0,0,0,0,0,0,232 BT BATOK EAST AVE 5,1.34933608943668,103.75494179671,BUKIT BATOK EAST
232,CHOA CHU KANG CTRL,15,1989,Y,Y,N,N,N,N,CCK,72,0,0,0,72,0,0,0,0,0,0,0,0,232 CHOA CHU KANG CTRL,1.38058554951928,103.747098393775,CHOA CHU KANG CENTRAL
232,COMPASSVALE WALK,15,1997,Y,Y,N,Y,N,N,SK,140,0,0,0,56,84,0,0,0,0,0,0,0,232 COMPASSVALE WALK,1.39055587792288,103.900837998637,SENGKANG TOWN CENTRE
232,HOUGANG AVE 1,13,1983,Y,Y,N,N,N,N,HG,124,0,0,0,124,0,0,0,0,0,0,0,0,232 HOUGANG AVE 1,1.35854702755579,103.888523907469,LORONG AH SOO
232,JURONG EAST ST 21,10,1981,Y,N,N,N,N,N,JE,89,0,0,52,36,0,1,0,0,0,0,0,0,232 JURONG EAST ST 21,1.33982600141552,103.740822151959,YUHUA EAST
232,LOR 8 TOA PAYOH,12,1976,Y,N,N,Y,N,N,TP,174,0,0,171,0,2,0,0,0,0,0,1,0,232 LOR 8 TOA PAYOH,1.3375718690811,103.858843935428,PEI CHUN
232,PASIR RIS DR 4,13,1992,Y,N,N,N,N,N,PRC,98,0,0,0,36,62,0,0,0,0,0,0,0,232 PASIR RIS DR 4,1.37472099992647,103.961671927365,PASIR RIS DRIVE
232,PENDING RD,12,1987,Y,Y,N,N,N,N,BP,110,0,0,66,44,0,0,0,0,0,0,0,0,232 PENDING RD,1.37647117966901,103.772397980678,BANGKIT
232,SERANGOON AVE 3,12,1984,Y,N,N,N,N,N,SGN,88,0,0,0,88,0,0,0,0,0,0,0,0,232 SERANGOON AVE 3,1.35474706561703,103.868731989138,SERANGOON CENTRAL
232,SIMEI ST 4,11,1989,Y,N,N,N,N,N,TAP,90,0,0,0,54,36,0,0,0,0,0,0,0,232 SIMEI ST 4,1.34421274800842,103.957156790989,SIMEI
232,SUMANG LANE,1,2017,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,232 SUMANG LANE,1.40177938103565,103.890073295579,MATILDA
232,TAMPINES ST 21,12,1984,Y,N,N,Y,N,N,TAP,110,0,0,0,16,94,0,0,0,0,0,0,0,232 TAMPINES ST 21,1.35641019271569,103.948701736728,TAMPINES EAST
232,YISHUN ST 21,12,1984,Y,Y,N,N,N,N,YS,110,0,0,0,16,94,0,0,0,0,0,0,0,232 YISHUN ST 21,1.43459992009659,103.837409471332,NORTHLAND
232A,SERANGOON AVE 2,16,1997,Y,N,N,N,N,N,SGN,90,0,0,0,0,0,90,0,0,0,0,0,0,232A SERANGOON AVE 2,1.35425419082461,103.868542956652,SERANGOON CENTRAL
232A,SUMANG LANE,17,2017,Y,N,N,Y,N,N,PG,96,0,0,0,32,64,0,0,0,0,0,0,0,232A SUMANG LANE,1.40218146470722,103.891041190731,MATILDA
232B,SUMANG LANE,17,2017,Y,N,N,Y,N,N,PG,96,0,0,0,48,48,0,0,0,0,0,0,0,232B SUMANG LANE,1.40229542971451,103.890631891929,MATILDA
232C,SUMANG LANE,17,2017,Y,N,N,N,N,N,PG,192,0,128,32,32,0,0,0,0,0,0,0,0,232C SUMANG LANE,1.40203576124081,103.890116621791,MATILDA
233,ANG MO KIO AVE 3,12,1977,Y,Y,N,N,N,N,AMK,142,0,0,117,20,3,2,0,0,0,0,0,0,233 ANG MO KIO AVE 3,1.36754924977907,103.836740628478,SHANGRI-LA
233,BAIN ST,25,1979,Y,Y,N,N,N,N,CT,120,0,0,0,120,0,0,0,0,0,0,0,0,233 BAIN ST,1.29679486357103,103.853907185582,BUGIS
233,BISHAN ST 22,11,1990,Y,N,N,Y,N,N,BH,61,0,0,0,61,0,0,0,0,0,0,0,0,233 BISHAN ST 22,1.35858842037883,103.845522513275,MARYMOUNT
233,BT BATOK EAST AVE 5,12,1984,Y,Y,N,N,N,N,BB,140,0,0,94,41,2,2,0,0,0,0,1,0,233 BT BATOK EAST AVE 5,1.3488252646597,103.755127558884,BUKIT BATOK EAST
233,CHOA CHU KANG CTRL,15,1989,Y,Y,N,N,N,N,CCK,72,0,0,0,72,0,0,0,0,0,0,0,0,233 CHOA CHU KANG CTRL,1.3803055953649,103.747293951775,CHOA CHU KANG CENTRAL
233,COMPASSVALE WALK,16,1997,Y,N,N,N,N,N,SK,90,0,0,0,15,75,0,0,0,0,0,0,0,233 COMPASSVALE WALK,1.38994081535227,103.900721365137,SENGKANG TOWN CENTRE
233,HOUGANG ST 21,4,1983,Y,N,N,N,N,N,HG,28,0,0,0,8,20,0,0,0,0,0,0,0,233 HOUGANG ST 21,1.35782945982904,103.888000813967,LORONG AH SOO
233,JURONG EAST ST 21,8,1981,Y,N,N,Y,N,N,JE,84,0,0,70,14,0,0,0,0,0,0,0,0,233 JURONG EAST ST 21,1.34036433428736,103.740931530094,YUHUA EAST
233,LOR 8 TOA PAYOH,12,1976,Y,Y,N,N,N,N,TP,121,0,0,119,0,2,0,0,0,0,0,0,0,233 LOR 8 TOA PAYOH,1.33828365922679,103.858467966719,PEI CHUN
233,PASIR RIS DR 4,13,1992,Y,Y,N,N,N,N,PRC,120,0,0,0,24,96,0,0,0,0,0,0,0,233 PASIR RIS DR 4,1.37410323410336,103.961991002637,PASIR RIS DRIVE
233,PENDING RD,13,1987,Y,N,N,N,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0,233 PENDING RD,1.3765260382011,103.77167996721,BANGKIT
233,SERANGOON AVE 3,11,1984,Y,N,N,N,N,N,SGN,100,0,0,0,100,0,0,0,0,0,0,0,0,233 SERANGOON AVE 3,1.3551338137075,103.869137347738,SERANGOON CENTRAL
233,SIMEI ST 4,11,1988,Y,N,N,Y,N,N,TAP,110,0,0,0,74,36,0,0,0,0,0,0,0,233 SIMEI ST 4,1.34416652504865,103.956338322334,SIMEI
233,SUMANG LANE,7,2017,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,233 SUMANG LANE,1.40127002142274,103.891388680557,MATILDA
233,TAMPINES ST 21,12,1984,Y,Y,N,N,N,N,TAP,110,0,0,0,16,94,0,0,0,0,0,0,0,233 TAMPINES ST 21,1.35640933580615,103.947528676983,TAMPINES EAST
233,YISHUN ST 21,4,1984,Y,Y,N,N,N,N,YS,19,0,0,14,5,0,0,0,0,0,0,0,0,233 YISHUN ST 21,1.43494883445469,103.83815958338,NORTHLAND
233A,COMPASSVALE WALK,5,1997,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,233A COMPASSVALE WALK,1.38940810875156,103.900948809519,SENGKANG TOWN CENTRE
233A,LOR 8 TOA PAYOH,3,2005,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,233A LOR 8 TOA PAYOH,1.3382444607025,103.858886875897,PEI CHUN
233A,PASIR RIS DR 4,1,1992,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,233A PASIR RIS DR 4,1.37418662976165,103.962270699626,PASIR RIS DRIVE
233A,SUMANG LANE,17,2017,Y,N,N,N,N,N,PG,192,0,160,32,0,0,0,0,0,0,0,0,0,233A SUMANG LANE,1.40158066096097,103.890310335343,MATILDA
233B,SUMANG LANE,17,2017,Y,N,N,Y,N,N,PG,96,0,0,0,48,48,0,0,0,0,0,0,0,233B SUMANG LANE,1.40181105531617,103.890815263088,MATILDA
233C,SUMANG LANE,17,2017,Y,N,N,Y,N,N,PG,96,0,0,0,48,48,0,0,0,0,0,0,0,233C SUMANG LANE,1.40173289385942,103.891041221089,MATILDA
