,BusStopCode,RoadName,Description,Latitude,Longitude
4245,76171,Tampines St 21,Blk 266,1.35177947844792,103.95042351024047
4246,76179,Tampines St 21,Opp Blk 266,1.35172938925372,103.95069571840816
4247,76181,Tampines St 23,Blk 216,1.35384110037439,103.95308027923268
4248,76189,Tampines St 23,Opp Blk 216,1.3537000000187,103.95279611102576
4249,76191,Tampines Ave 7,BLK 401,1.3569438864901,103.94477445426702
4250,76199,Tampines Ave 7,BLK 503,1.35660016333768,103.94535428432116
4251,76201,Tampines Ave 7,Blk 423,1.35687499368341,103.9479674220669
4252,76209,Tampines Ave 7,Blk 233,1.35660332787929,103.94766913185744
4253,76211,Tampines Ave 7,Blk 449,1.35674667237884,103.95100259167165
4254,76219,Tampines Ave 7,Blk 230E,1.35644168689504,103.95114418566536
4255,76221,Tampines Ave 7,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733993
4256,76229,Tampines Ave 7,OPP TAMPINES EAST STN,1.35614001051089,103.95353851635838
4257,76231,Tampines Ave 7,Opp Blk 390,1.35666908955685,103.95736200626966
4258,76239,Tampines Ave 7,Blk 390,1.3564927293972,103.95754826481253
4259,76241,Tampines Ave 7,Blk 497D,1.35845802746258,103.95917058122039
4260,76249,Tampines Ave 7,Blk 370,1.35836639849151,103.95947435534286
4261,76251,Tampines St 45,Blk 487B,1.35970826873107,103.95823716945422
4262,76259,Tampines St 45,Opp Blk 487B,1.35967015846114,103.95842446373796
4263,76261,Tampines St 45,Blk 489B,1.36164005637877,103.95740032197719
4264,76269,Tampines St 45,Opp Blk 489A,1.36187820405808,103.95739818627865
4265,76271,Tampines St 45,Dunman Sec Sch,1.36181167182029,103.95518343875231
4266,76279,Tampines St 45,Blk 491C,1.3618856073242,103.95504580030337
4267,76281,Tampines Ave 4,Junyuan Pr Sch,1.34758373789104,103.93848632286071
4268,76289,Tampines Ave 4,Blk 801,1.34738728491099,103.93814569319093
4269,76291,Tampines St 22,Angsana Pr Sch,1.3488330441336,103.95120760822915
4270,76301,Tampines St 22,Blk 283,1.34907001187678,103.95354386528878
4271,76311,Tampines Ave 9,Blk 460,1.35791501506433,103.95535655821823
4272,76319,Tampines Ave 9,Tampines East Stn Exit D,1.357643,103.955554
4273,76329,Tampines St 11,Blk 125,1.34644501660314,103.94989623103628
4274,76339,Tampines St 11,Opp Tampines Changkat Cc,1.34547166699324,103.94698416699394
4275,76341,Tampines Ave 9,Blk 464,1.35976305104284,103.95535006454477
4276,76349,Tampines Ave 9,Dunman Sec Sch,1.3603851367314,103.95556569101933
4277,76351,Tampines Ave 9,Blk 484,1.36213822350227,103.95309131019367
4278,76359,Tampines Ave 9,Blk 493B,1.36209168075863,103.95217875196944
4279,76361,Tampines Ave 9,Blk 430,1.36002524992852,103.95032266084807
4280,76369,Tampines Ave 9,Blk 496F,1.36025642698418,103.95022273065783
4281,76371,Tampines St 42,Blk 459,1.35852839462785,103.95427534853701
4282,76391,Tampines St 41,Blk 418,1.35844376751138,103.947541136035
4283,76399,Tampines St 41,Blk 417,1.3586225675181,103.94723337005571
4284,76401,Tampines St 21,Blk 230B,1.35501333299594,103.95086166698833
4285,76409,Tampines St 21,Blk 259,1.35484670853897,103.9507954515594
4286,76411,Tampines St 32,Ngee Ann Sec Sch,1.35385001382018,103.95742752062093
4287,76419,Tampines St 32,Blk 307A,1.35366243500181,103.95648530342
4288,76421,Tampines St 32,Opp Blk 331,1.35384124345467,103.95987193850509
4289,76429,Tampines St 32,Blk 331,1.35369222069272,103.9595890045465
4290,76431,Tampines St 33,BLK 333,1.353726389,103.9612131
4291,76439,Tampines St 33,Blk 351,1.35288166702581,103.96260527798987
4292,76441,Tampines St 33,OPP BLK 345,1.35219503409437,103.96105194447786
4293,76449,Tampines St 33,Blk 343,1.35207508249597,103.96113006140774
4294,76451,Tampines St 33,BLK 324,1.35220340979899,103.95928609997816
4295,76459,Tampines St 33,Blk 323,1.35208003080961,103.95873194771903
4296,76461,Tampines St 34,Eden Condo,1.35610972200156,103.95981833302024
4297,76469,Tampines St 34,East Spring Sec Sch,1.35630339357193,103.95985048163843
4298,76471,Tampines St 42,BLK 444,1.35855302099722,103.95134500001934
4299,76511,Tampines Concourse,The Tampines Trilliant,1.359138,103.939389
4300,76519,Tampines Concourse,BET BLKS 524B/523D,1.35920624506603,103.93921870101352
4301,76521,Tampines Concourse,OPP BLK 519A,1.357468889,103.940775
4302,76529,Tampines Concourse,BLK 519A,1.35741,103.940604
4303,76541,Tampines Ave 9,Citylife@ Tampines,1.360247,103.940633
4304,76549,Tampines Ave 9,Opp Citylife@ Tampines,1.360559,103.940515
4305,76551,Tampines Ctrl 1,TAMPINES STN EXIT D,1.355401,103.943599
4306,76559,Tampines Ctrl 1,AFT TAMPINES STN EXIT E,1.355625,103.943569
4307,77009,Pasir Ris Dr 3,Pasir Ris Int,1.373564,103.950478
4308,77011,Pasir Ris Dr 1,Opp Blk 515,1.37376489998905,103.94266590001561
4309,77019,Pasir Ris Dr 1,Blk 515,1.3737108000359,103.94351079998545
4310,77021,Pasir Ris Dr 1,Opp Blk 571,1.3726630000055,103.94557280001845
4311,77029,Pasir Ris Dr 1,Blk 571,1.37274960000662,103.94597779999948
4312,77031,Pasir Ris Dr 1,Blk 528C/Pasir Ris Stn,1.37116337071002,103.9483810573245
4313,77039,Pasir Ris Dr 1,Bef Pasir Ris Stn,1.37159118708865,103.94834855629753
4314,77041,Pasir Ris Dr 1,Blk 541,1.36944854648197,103.95130450100082
4315,77049,Pasir Ris Dr 1,Pasir Ris Town Pk,1.36963556960047,103.95158314847573
4316,77051,Pasir Ris Dr 1,Blk 115,1.36908504460753,103.95508527984948
4317,77059,Pasir Ris Dr 1,Blk 425,1.36936138996292,103.95506338293471
4318,77061,Elias Rd,Ris Grandeur,1.37377216806532,103.94041320097696
4319,77069,Elias Rd,Opp Ris Grandeur,1.37414972830656,103.94081177255107
4320,77071,Elias Rd,Blk 633,1.37810945408117,103.94127900809487
4321,77079,Elias Rd,Elias Mall,1.37728664750339,103.94145255170352
4322,77081,Elias Rd,Aft Pasir Ris Dr 3,1.38026998386867,103.94265250854711
4323,77089,Elias Rd,Bef Pasir Ris Dr 3,1.38005668836989,103.9426864870342
4324,77091,Elias Rd,AFT PASIR RIS AVE,1.38042637835149,103.94547139015036
4325,77099,Elias Rd,Bef Pasir Ris Ave,1.38042138903141,103.94637916697367
4326,77101,Elias Rd,Bef Pasir Ris Rd,1.380642,103.948183
4327,77109,Elias Rd,Aft Pasir Ris Rd,1.3805263866174,103.94826215873827
4328,77111,Pasir Ris Rd,Bef Pasir Ris Way,1.38219835929252,103.94638094436415
4329,77119,Pasir Ris Rd,Aft Pasir Ris Way,1.38222775917912,103.94657905489993
4330,77129,Pasir Ris Rd,Pasir Ris Pk,1.38396304779096,103.94374627572016
4331,77131,Pasir Ris St 52,Blk 502,1.3755835643888,103.94652128223
4332,77139,Pasir Ris St 52,Blk 582,1.37518089319612,103.94649798163485
4333,77141,Pasir Ris St 52,Blk 519,1.37380309020358,103.9452981948771
4334,77161,Pasir Ris Dr 10,Blk 741,1.37752492323898,103.93657565115056
4335,77169,Pasir Ris Dr 10,Opp Blk 742,1.37694324707892,103.9363320444146
4336,77171,Pasir Ris Ctrl,Aft Pasir Ris Stn Exit A,1.37276133738912,103.95064755544978
4337,77179,Pasir Ris Ctrl,Opp Pasir Ris Stn Exit A,1.37254332490473,103.95081255052568
4338,77181,Elias Rd,Blk 638,1.37591147273628,103.94109934608323
4339,77189,Elias Rd,Blk 613,1.3755564005294,103.94124910119332
4340,77191,Pasir Ris Dr 3,Blk 500A,1.37654807606486,103.94602815996554
4341,77199,Pasir Ris Dr 3,Opp Blk 500A,1.376671,103.94637
4342,77201,Pasir Ris Dr 3,Pasir Ris Elias CC,1.37864001176536,103.94276350247947
4343,77209,Pasir Ris Dr 3,Opp Pasir Ris Elias CC,1.37902915784394,103.94271591238348
4344,77211,Pasir Ris Dr 3,Blk 626,1.37999169580419,103.94094544562029
4345,77219,Pasir Ris Dr 3,Opp Blk 626,1.3805766269449,103.94064766803564
4346,77221,Pasir Ris Dr 10,Blk 651,1.37954502345926,103.93830035527515
4347,77231,Pasir Ris Dr 1,Tampines Meridian Jc,1.37670503142246,103.93844026085439
4348,77239,Pasir Ris Dr 1,Blk 643,1.37741830757924,103.93793201117523
4349,77241,Pasir Ris Dr 1,Opp Blk 640,1.37531331487507,103.940272636011
4350,77249,Pasir Ris Dr 1,Blk 640,1.37599439507295,103.939861116152
4351,77251,Pasir Ris Dr 3,Blk 713,1.38223834152443,103.93864433688064
4352,77259,Pasir Ris Dr 3,Opp Blk 713,1.3827163599648,103.93855855739126
4353,77261,Pasir Ris Dr 12,Blk 717,1.38285811735056,103.93615875590504
4354,77269,Pasir Ris Dr 12,Opp Blk 717,1.38289337444624,103.9357870042478
4355,77271,Pasir Ris Dr 12,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619
4356,77279,Pasir Ris Dr 12,Aft Pasir Ris Ind Dr 1,1.38079641020594,103.9346621770568
4357,77281,Pasir Ris Dr 1,Blk 740,1.37837166677052,103.93618729229594
4358,77289,Pasir Ris Dr 1,Blk 738,1.37889759950996,103.93596534133927
4359,77291,Pasir Ris St 71,Blk 753,1.37746279073187,103.93476034022859
4360,77301,Pasir Ris St 71,Blk 778,1.37419765728407,103.93864478052231
4361,77309,Pasir Ris St 71,Opp Blk 778,1.37437639672106,103.93874482147835
4362,77311,Pasir Ris St 71,Bet Blks 771/772,1.37581953068998,103.936865329717
4363,77319,Pasir Ris St 71,Opp Blks 771/772,1.37554666701554,103.93754166696733
4364,77321,Pasir Ris Ctrl,Aft Pasir Ris St 53,1.37313477197799,103.94802646457005
4365,77329,Pasir Ris Ctrl,Bef Pasir Ris St 53,1.37283117687855,103.94765867700548
4366,77331,Pasir Ris Dr 12,Blk 747A,1.3782973982979,103.93338764757789
4367,77339,Pasir Ris Dr 12,Opp Blk 756,1.3780301775267,103.93278653475954
4368,77341,Pasir Ris St 51,Opp Blk 569,1.36973888889645,103.94849805552538
4369,77349,Pasir Ris St 51,Blk 569,1.37000783675508,103.94874237905681
4370,77351,Pasir Ris St 51,Blk 562,1.36789609661968,103.95008847029645
4371,77359,Pasir Ris St 51,Blk 564,1.36808803474125,103.95001861343128
4372,77361,Pasir Ris St 51,Blk 555,1.36800665136778,103.95173655442387
4373,77369,Pasir Ris St 51,Opp Blk 555,1.36836666126193,103.95166401714877
4374,77379,Pasir Ris Dr 8,Bef Pasir Ris Dr 3,1.374679,103.948026
4375,77381,Pasir Ris Dr 8,Blk 524B,1.370821,103.94712
4376,77389,Pasir Ris Dr 8,Opp Blk 525B,1.369597,103.946715
4377,78031,Pasir Ris St 12,BLK 191,1.366365,103.958641
4378,78039,Pasir Ris St 12,BLK 104,1.367108,103.959059
4379,78049,Pasir Ris Dr 1,Blk 612,1.3744627816256,103.94180578126523
4380,78059,Pasir Ris Dr 1,Blk 210,1.36677606799955,103.96113744871693
4381,78061,Pasir Ris Dr 1,Blk 104,1.36824361151738,103.95848117561664
4382,78069,Pasir Ris Dr 1,Blk 442,1.36869168470813,103.95815838787027
4383,78071,Pasir Ris Dr 6,Blk 446,1.37031163160495,103.95718010428234
4384,78079,Pasir Ris Dr 6,Blk 429,1.36995048419615,103.95691414168428
4385,78081,Pasir Ris Dr 6,Blk 467,1.37368803498525,103.95635599319583
4386,78089,Pasir Ris Dr 6,Blk 405,1.37361141865113,103.95608873577847
4387,78091,Pasir Ris Cl,Opp Downtown East,1.37681617858505,103.95624713617742
4388,78099,Jln Loyang Besar,Aft Loyang Gdns,1.37740660071471,103.95708795238238
4389,78101,Pasir Ris Dr 3,Opp Downtown East,1.375053,103.954039
4390,78109,Pasir Ris Dr 3,Downtown East,1.375403,103.954556
4391,78111,Pasir Ris Dr 3,Blk 479,1.37545781179514,103.95798631897796
4392,78119,Pasir Ris Dr 3,Opp Blk 479,1.37568,103.957966
4393,78121,Pasir Ris Dr 3,Bet Blks 232/233,1.37485968829133,103.96200053620825
4394,78129,Pasir Ris Dr 3,Opp Blk 233,1.375132,103.962121
4395,78131,Pasir Ris Dr 3,Pasir Ris Pr Sch,1.37308472383764,103.9637271722912
4396,78139,Pasir Ris Dr 3,Opp Pasir Ris Pr Sch,1.37321804486777,103.9639885558376
4397,78141,Pasir Ris Dr 3,Blk 249,1.370066,103.963665
4398,78149,Pasir Ris Dr 3,NTUC Health Pasir Ris,1.36970105283111,103.96411887211589
4399,78151,Pasir Ris Dr 4,Blk 230,1.37239496316057,103.96078021168164
4400,78159,Pasir Ris Dr 4,Opp Blk 230,1.37246473904375,103.96053778303401
4401,78161,Pasir Ris Dr 4,Blk 216,1.36900499745113,103.96052175997124
4402,78169,Pasir Ris Dr 4,Opp Blk 216,1.36906973013181,103.96024801184656
4403,78171,Pasir Ris St 11,Blk 108,1.36780002450028,103.95673805301494
4404,78179,Pasir Ris St 11,Opp Blk 108,1.36767,103.95648
4405,78181,Pasir Ris St 11,Bef Blk 187,1.36476141959655,103.95905802330991
4406,78189,Pasir Ris St 11,Opp Blk 187,1.3646,103.95896
4407,78191,Pasir Ris St 11,Aft Blk 182,1.36488943048941,103.96176906896966
4408,78199,Pasir Ris St 11,Opp White Sands Pri Sch,1.36477,103.96189
4409,78201,Pasir Ris St 21,Opp Blk 242,1.37134689166636,103.96205663680765
4410,78209,Pasir Ris St 21,Blk 242,1.3713650312338,103.96221418839181
4411,78211,Pasir Ris St 21,Blk 204,1.36790255939851,103.96243675215658
4412,78219,Pasir Ris St 21,Opp Blk 204,1.36725694472542,103.96327818546209
4413,78221,Pasir Ris Dr 4,Blk 231A CP,1.37417517709229,103.96122560227602
4414,78229,Pasir Ris Dr 4,Blk 485,1.37411139885456,103.96093853137384
4415,78231,Pasir Ris St 41,Opp Blk 482,1.373443032341,103.95986036196572
4416,78241,Pasir Ris St 41,Bet Blks 453/454,1.37211000864374,103.95765320446608
4417,78251,Jln Loyang Besar,Lighthouse,1.37824090541171,103.9595522242097
4418,78259,Jln Loyang Besar,Opp Lighthouse,1.37802115263457,103.95936584739643
4419,78261,Jln Loyang Besar,Opp Ripple Bay,1.37865831081472,103.9606174383779
4420,78269,Jln Loyang Besar,Ripple Bay,1.37861875398733,103.96096176266686
4421,78271,Jln Loyang Besar,Casa Pasir Ris,1.37922254801698,103.96383348445823
4422,78279,Jln Loyang Besar,Opp Loyang Townhse,1.37923567744466,103.96426677704831
4423,80009,Lor 1 Geylang,Lor 1 Geylang Ter,1.3111642220841,103.87216341433337
4424,80011,Kallang Rd,AFT PADANG JERINGAU,1.30972720802554,103.86737828692955
4425,80029,Kallang Rd,Bef Kg Bugis,1.3094187398083,103.86753497349068
4426,80031,Sims Ave,Kallang Stn,1.31107705658993,103.8713149052975
4427,80039,Geylang Rd,Opp Lor 1 Geylang Ter,1.30992336177794,103.87144344651483
4428,80049,Geylang Rd,Aft Sims Way,1.31077707819718,103.87363663982293
4429,80051,Sims Ave,Aft Lor 1 Geylang,1.31251499997324,103.87326194447365
4430,80069,Geylang Rd,Opp Mohd Salleh Mque,1.31214703288286,103.87715016317217
4431,80071,Sims Ave,Yi Xiu Fty Bldg,1.31380009198455,103.87655394006379
4432,80089,Geylang Rd,Bef Lor 18 Geylang,1.31274483593155,103.88080516731976
4433,80091,Sims Ave,Bef Lor 23 Geylang,1.31489775184137,103.88095141640784
4434,80101,Lor 1 Geylang,Kallang Stn/Opp Blk 2C,1.31251933500742,103.87153830811837
4435,80109,Lor 1 Geylang,Opp Kallang Stn/Blk 2C,1.31324473748019,103.871430158598
4436,80111,Sims Way,Bef Geylang Rd,1.30987138105238,103.87551499911487
4437,80119,Sims Way,Aft Geylang Rd,1.30992065473549,103.87599804972949
4438,80141,Mountbatten Rd,Opp S.A. Deaf,1.30711835522323,103.87989373246151
4439,80149,Mountbatten Rd,S.A. Deaf,1.3074963710946,103.8798058337351
4440,80151,Nicoll Highway,Opp Suntec City,1.296265,103.857666
4441,80159,Nicoll Highway,Suntec City,1.295962316986,103.85795174896221
4442,80161,Nicoll Highway,Opp Nicoll Highway Stn,1.30032715605093,103.8624541086332
4443,80169,Nicoll Highway,Nicoll Highway Stn,1.30070547633658,103.86336013257065
4444,80171,Stadium Walk,CP F,1.30084075195035,103.87715353250198
4445,80179,Stadium Cres,Opp CP F,1.30059405278951,103.87712870384925
4446,80181,Stadium Blvd,Kallang Squash Ctr,1.30508439498564,103.87969842035083
4447,80189,Stadium Blvd,Opp Kallang Squash Ctr,1.3050374120041,103.88107698307338
4448,80191,Stadium Walk,Opp S'pore Indoor Stadium,1.30160887226464,103.87540590231113
4449,80199,Stadium Cres,Stadium Stn,1.30155838525089,103.87513532479657
4450,80211,Nicoll Highway,Opp Natl Stadium,1.30712803633755,103.87548108759093
4451,80219,Nicoll Highway,Natl Stadium,1.30674381370885,103.875264139574
4452,80229,Sims Dr,Blk 45,1.3172897212662,103.87810554835914
4453,80231,Sims Dr,Opp Blk 53,1.31856503177728,103.88010860959606
4454,80239,Sims Dr,Bef Blk 53,1.31846350927886,103.88051104388848
4455,80249,Sims Pl,Blk 49 Mkt/FC,1.31693643112186,103.87985994146072
4456,80251,Guillemard Rd,Aft Lor 14 Geylang,1.31009487384598,103.87992501726275
4457,80259,Guillemard Rd,Aft Chen Li Presby Ch,1.30989499998519,103.87988833298908
4458,80269,Lor 17 Geylang,Bef Sims Ave,1.31501452983156,103.8783609867014
4459,80271,Mountbatten Rd,Opp Mountbatten Stn,1.30511398524943,103.8831203007559
4460,80279,Mountbatten Rd,Mountbatten Stn Exit B,1.30514903438296,103.88342000727887
4461,80289,Sims Pl,Sims Pl Ter,1.31607500002964,103.8793280559861
4462,80291,Geylang Bahru,Blk 82,1.3195596877041,103.87229334189442
4463,80299,Geylang Bahru,Opp Blk 82,1.31954835158003,103.87197222899434
4464,80301,Upp Boon Keng Rd,Bef Blk 19,1.31643329020681,103.87348616263843
4465,80309,Upp Boon Keng Rd,Aft Geylang West CC,1.31723134728621,103.87298911852837
4466,80311,Upp Boon Keng Rd,Blk 3B,1.31443333298525,103.87260027800174
4467,80319,Upp Boon Keng Rd,Geylang West CC,1.31484297001272,103.87262229395158
4468,81011,Sims Ave,Aft Aljunied Stn,1.31532318660502,103.88335173265862
4469,81029,Geylang Rd,Aft Lor 28 Geylang,1.313616389,103.8849306
4470,81031,Sims Ave,Blk 134,1.31580283030533,103.88604854571838
4471,81049,Geylang Rd,Aft Lor 34 Geylang,1.314075556,103.8873525
4472,81051,Sims Ave,Sims Ville,1.31662343087312,103.89033436777706
4473,81069,Geylang Rd,Opp Lor 39 Geylang,1.314729,103.89069
4474,81081,Aljunied Rd,Opp Aljunied Stn,1.31621665907428,103.88168156879213
4475,81089,Aljunied Rd,Aljunied Stn,1.31628194302502,103.88202243551633
4476,81091,Aljunied Rd,Sims Urban Oasis,1.31935333297674,103.88173111103306
4477,81099,Aljunied Rd,Blk 102,1.31982276662398,103.88194665985091
4478,81101,Paya Lebar Rd,CISCO Ctr,1.32111522416649,103.89152220076973
4479,81109,Paya Lebar Rd,Opp CISCO Ctr,1.3209137166719,103.89117183414866
4480,81111,Paya Lebar Rd,Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608
4481,81119,Paya Lebar Rd,Paya Lebar Stn Exit C,1.31856724602339,103.89169495502705
4482,81129,Paya Lebar Rd,Paya Lebar Stn Exit D,1.31631147367096,103.89217268755989
4483,81131,Guillemard Rd,Opp Grandlink Sq,1.31431505362846,103.89221613925537
4484,81139,Guillemard Rd,Grandlink Sq,1.31435328604306,103.89191764014708
4485,81141,Guillemard Rd,Versailles Condo,1.31200805596649,103.89035749999957
4486,81149,Guillemard Rd,The Sunny Spring Condo,1.31212569246254,103.88966028743648
4487,81151,Guillemard Rd,Kong Hwa Sch,1.31153305600814,103.88784583298123
4488,81159,Guillemard Rd,Opp Kong Hwa Sch,1.31167873834387,103.8874161243355
4489,81161,Guillemard Rd,blk 56,1.31054638768125,103.88318148792811
4490,81169,Guillemard Rd,Opp Blk 56,1.31078371924435,103.88313174959588
4491,81171,Old Airport Rd,Blk 39,1.30751703730041,103.88500750064323
4492,81179,Old Airport Rd,Blk 22,1.30726086825664,103.88490711001795
4493,81181,Old Airport Rd,Dakota Stn Exit A/Blk 99,1.30845544825732,103.88847214403829
4494,81189,Old Airport Rd,Dakota Stn Exit B/Blk 60,1.30821308595952,103.88850877408412
4495,81191,Dunman Rd,AFT OLD AIRPORT RD,1.30913166702397,103.89180000002517
4496,81199,Dunman Rd,BEF OLD AIRPORT RD,1.30862937328019,103.8906311270188
4497,81201,Geylang East Ctrl,Opp Geylang Meth Sec Sch,1.31869302203322,103.88300679740438
4498,81209,Geylang East Ctrl,Geylang Meth Pr Sch,1.31843612461246,103.88429716458627
4499,81211,Geylang East Ctrl,Geylang Polyclinic,1.31904666371972,103.88666750777982
4500,81219,Geylang East Ctrl,Opp Geylang Polyclinic,1.31877141262042,103.8866869928233
4501,81221,Geylang East Ctrl,Opp Blk 1015,1.31976331280568,103.89015111975269
4502,81229,Geylang East Ctrl,Blk 1015,1.31946112797115,103.89018804743054
4503,81231,Aljunied Rd,Opp Kh Plaza,1.31389305598354,103.88189611100506
4504,82009,Eunos Rd 2,Eunos Int,1.31933717157385,103.90180834139497
4505,82011,Sims Ave,Aft Paya Lebar Quarter,1.31736957951855,103.89480000904068
4506,82029,Geylang Rd,Blk 14 Mkt/FC,1.31569833821527,103.89559528546464
4507,82032,Sims Ave,Blk 416,1.31776416388008,103.89719868894
4508,82033,Sims Ave,Blk 414,1.31798449318919,103.898237229405
4509,82049,Changi Rd,Joo Chiat Cplx,1.31634170548514,103.89891621295058
4510,82051,Tg Katong Rd Sth,Tg Katong Rd Sth P/G,1.30079999936599,103.89740107761654
4511,82059,Tg Katong Rd Sth,Opp Tg Katong Rd Sth P/G,1.3012419783155,103.89745113021507
4512,82061,Sims Ave,Eunos Stn/ Int,1.31876162629115,103.9022689641617
4513,82069,Changi Rd,Aft Lor 106 Changi,1.31709537499354,103.90295147896967
4514,82071,Tg Katong Rd,Opp Tg Katong Girls' Sch,1.30725334418948,103.89541128171984
4515,82079,Tg Katong Rd,Tg Katong Girls' Sch,1.30801114591342,103.8951960850957
4516,82081,Tg Katong Rd,Aft Dunman Rd,1.31037284851913,103.89412794527634
4517,82089,Tg Katong Rd,Aft Ipoh Lane,1.31086356037133,103.89430403711837
4518,82091,Tg Katong Rd,Aft Queen Of Peace Ch,1.31264667096781,103.89411050584133
4519,82099,Tg Katong Rd,CDAC Bldg,1.31299461549467,103.89427184817765
4520,82109,Geylang Rd,City Plaza,1.3151892235607,103.89331774481381
4521,82111,Tg Katong Rd,Opp Tg Katong Cplx,1.3161193086354,103.89379978179137
4522,82119,Tg Katong Rd,Tg Katong Cplx,1.31619210726015,103.8940879247112
4523,82121,Dunman Rd,Dunman View,1.30965150589688,103.8965764453886
4524,82129,Dunman Rd,Tg Katong Sec Sch,1.30943460005849,103.8966101212743
4525,82131,Dunman Rd,Opp Maranatha Hall,1.30955979607535,103.90034889101835
4526,82139,Dunman Rd,Maranatha Hall,1.30938972202558,103.89936888898059
4527,82141,Tembeling Rd,Aft Koon Seng Rd,1.31084210669638,103.90248369965865
4528,82149,Joo Chiat Rd,Bef Koon Seng Rd,1.31101372476887,103.90136361120997
4529,82151,Tembeling Rd,Bef Joo Chiat Pl,1.31310616198244,103.9009112063053
4530,82159,Joo Chiat Pl,Aft Tembeling Rd,1.31327026591962,103.90049572645528
4531,82171,Joo Chiat Pl,Bef Mangis Rd,1.31382614901728,103.90306992679919
4532,82179,Joo Chiat Pl,Aft Rambutan Rd,1.31383213839694,103.90453211897777
4533,82181,Joo Chiat Pl,Flora East,1.31422806856846,103.905891658307
4534,82221,Jln Turi,Blk 3A,1.31760511655727,103.89900705591394
4535,82229,Jln Ubi,Kg Ubi CC,1.31753161766428,103.90052963468462
4536,82231,Guillemard Rd,Opp City Plaza,1.3142010130892,103.8936761363468
4537,83011,Sims Ave East,Casa Sarina,1.31971491091921,103.90725404505461
4538,83029,Changi Rd,Aft Kg Eunos,1.31774429797349,103.90635251996308
4539,83031,Sims Ave East,Opp Hong San Si Tp,1.32027026937212,103.91000032422843
4540,83049,Changi Rd,Bef Lor 110 Changi,1.318489754773,103.91002178191968
4541,83059,Changi Rd,Mjd Kassim,1.31888900641724,103.91222670426201
4542,83062,Sims Ave East,Kembangan Stn,1.32096859171096,103.9133277893385
4543,83063,Sims Ave East,The Buddhist Union,1.32120137837522,103.91485250081533
4544,83079,Changi Rd,Bef Siglap Plain,1.31976833302337,103.91505416701378
4545,83081,Sims Ave East,Opp Perpetual Succour Ch,1.32138694232025,103.91736615804473
4546,83099,Changi Rd,Aft Perpetual Succour Ch,1.32076378388187,103.91810427638708
4547,83101,Jln Eunos,Eunos Stn,1.32066709057479,103.90489836683336
4548,83109,Jln Eunos,Opp Eunos Stn,1.32135678897249,103.90537221650075
4549,83111,Jln Eunos,Blk 17,1.32346854012914,103.90527311322877
4550,83119,Jln Eunos,Opp Blk 16,1.32306974700238,103.90560762847845
4551,83121,Telok Kurau Rd,Bef Lor K Telok Kurau,1.31260836391216,103.91063424326731
4552,83129,Telok Kurau Rd,Aft Ji Xiang Ct,1.31306365118709,103.91061094817724
4553,83131,Telok Kurau Rd,Aft Lor H Telok Kurau,1.31631138897106,103.90907722199168
4554,83139,Telok Kurau Rd,Aft Joo Chiat Pl,1.31451138900044,103.90997555601626
4555,83141,Telok Kurau Rd,Aft Lor G Telok Kurau,1.31763611995973,103.90845006395246
4556,83149,Telok Kurau Rd,Aft Changi Rd,1.31745755005277,103.90875486321198
4557,83151,Joo Chiat Pl,Parkway East Hosp,1.31488002411227,103.90911503893872
4558,83159,Joo Chiat Pl,Opp Parkway East Hosp,1.31480354064185,103.90947767042405
4559,83169,Joo Chiat Pl,Bef Still Rd,1.31428121358171,103.90687033808844
4560,83171,Frankel Ave,Bef Roseburn Ave,1.3147363890036,103.91900527803291
4561,83179,Frankel Ave,Aft Siglap Dr,1.31460443311119,103.91922466611177
4562,83181,Frankel Ave,Aft Bethesda Frankel Ch,1.31662343088137,103.91755342481619
4563,83189,Frankel Ave,Bef Bethesda Frankel Ch,1.31683972198045,103.91749277802164
4564,83191,Frankel Ave,Bef Frankel Dr,1.31729916899357,103.91597628595028
4565,83199,Frankel Ave,Aft Frankel Dr,1.31733638898862,103.91628277801507
4566,83201,Frankel Ave,Bef Frankel Terr,1.31860774070821,103.91440987586641
4567,83209,Frankel Ave,Aft Frankel Terr,1.31870305598811,103.91459583301028
4568,83219,Siglap Dr,Bef Frankel Ave,1.31587375170111,103.9191305648774
4569,83229,Siglap Dr,Bef Carlton Ave,1.31661259109687,103.92083645128875
4570,83231,Siglap Rd,Bef Siglap Dr,1.31726812920156,103.92214229972099
4571,83239,Siglap Rd,Opp Cheviot Hill,1.3169597007985,103.92246139079549
4572,83249,Siglap Rd,Flamingo Valley,1.31786650545216,103.92174594601859
4573,83251,Fidelio St,Bef Jln Khairuddin,1.31923829366992,103.92199914721091
4574,83261,Fidelio St,Opera Est Pr Sch,1.3190690667828,103.9242469847813
4575,83269,Fidelio St,Opp Opera Est Pr Sch,1.31895097253228,103.92346501346623
4576,83271,Fidelio St,Aft Swan Lake Ave,1.31928964158986,103.92588543589487
4577,83279,Fidelio St,Aft Carmen St,1.3188308339316,103.92510530820441
4578,83281,Fidelio St,Bef Tosca St,1.31965172299504,103.9270176945798
4579,83291,Still Rd,Aft Joo Chiat Pl,1.31473309387158,103.90589521764187
4580,83299,Still Rd,Aft Lor G Telok Kurau,1.31574389673514,103.90586328314893
